checkpoint,dataset,snr,metric,mean,lower,upper,n_participants
ft_released,Fitts,inf,Reconstruction_MASE,0.3041883040963936,0.25224930856664507,0.3561272996261421,10
ft_released,Fitts,inf,Number_of_submovements_per_second,1.7535880396695656,1.5032725748650908,2.0039035044740405,10
ft_released,crank,10.0,Reconstruction_R2,0.8863044058964922,0.863387889450324,0.9092209223426604,5
ft_released,crank,10.0,Reconstruction_MASE,0.07140997454425771,0.061412328116812076,0.08140762097170334,5
ft_released,crank,10.0,Number_of_submovements_per_second,5.2426845729872795,5.0609031461176155,5.4244659998569436,5
ft_released,crank,20.0,Reconstruction_R2,0.9251507397000488,0.9070798281475859,0.9432216512525117,5
ft_released,crank,20.0,Reconstruction_MASE,0.04942052206669996,0.045030614416186665,0.053810429717213254,5
ft_released,crank,20.0,Number_of_submovements_per_second,5.616831773071439,5.528698130206165,5.704965415936713,5
ft_released,crank,inf,Reconstruction_R2,0.8889488736202067,0.8620102020136189,0.9158875452267945,5
ft_released,crank,inf,Reconstruction_MASE,0.0654419506819667,0.06290788269527951,0.0679760186686539,5
ft_released,crank,inf,Number_of_submovements_per_second,5.915193830052429,5.705772345613939,6.124615314490919,5
ft_released,object_moving,10.0,Reconstruction_R2,0.9381507308741724,0.9278735863975726,0.9484278753507723,5
ft_released,object_moving,10.0,Reconstruction_MASE,0.14784583971534393,0.13891282377619957,0.1567788556544883,5
ft_released,object_moving,10.0,Number_of_submovements_per_second,2.2821784623854215,2.0946979533250607,2.4696589714457824,5
ft_released,object_moving,20.0,Reconstruction_R2,0.973210031128023,0.9701304769985417,0.9762895852575042,5
ft_released,object_moving,20.0,Reconstruction_MASE,0.09561556742690591,0.09148780720601801,0.09974332764779381,5
ft_released,object_moving,20.0,Number_of_submovements_per_second,3.325997211883106,3.009915373793068,3.6420790499731437,5
ft_released,object_moving,inf,Reconstruction_R2,0.9694011174290947,0.956349885310416,0.9824523495477735,5
ft_released,object_moving,inf,Reconstruction_MASE,0.09800965094444444,0.08583583594889604,0.11018346593999284,5
ft_released,object_moving,inf,Number_of_submovements_per_second,4.027550105658224,3.902692922807253,4.152407288509195,5
ft_released,pointing,10.0,Reconstruction_R2,0.9677136361016749,0.9241336928259845,1.0112935793773654,2
ft_released,pointing,10.0,Reconstruction_MASE,0.20224344835653235,0.1753305019474938,0.2291563947655709,2
ft_released,pointing,10.0,Number_of_submovements_per_second,0.8436952084507588,0.12313803234141851,1.564252384560099,2
ft_released,pointing,20.0,Reconstruction_R2,0.9809764822908477,0.9754371580308638,0.9865158065508315,2
ft_released,pointing,20.0,Reconstruction_MASE,0.15598020014362746,0.061929321558058956,0.25003107872919594,2
ft_released,pointing,20.0,Number_of_submovements_per_second,1.5868459979811793,-1.8217590621703401,4.995451058132699,2
ft_released,pointing,inf,Reconstruction_R2,0.9839952976816815,0.9568629631385768,1.0111276322247862,2
ft_released,pointing,inf,Reconstruction_MASE,0.13528078527770981,0.12513893927021044,0.1454226312852092,2
ft_released,pointing,inf,Number_of_submovements_per_second,2.760822031932266,-1.0079007765024333,6.529544840366965,2
ft_released,steering,10.0,Reconstruction_R2,0.9443671536765341,0.9400057029345128,0.9487286044185554,9
ft_released,steering,10.0,Reconstruction_MASE,0.23712412135441718,0.22658522276875948,0.2476630199400749,9
ft_released,steering,10.0,Number_of_submovements_per_second,2.8908821254102417,2.7319321874154396,3.0498320634050438,9
ft_released,steering,20.0,Reconstruction_R2,0.9706354491320658,0.9659447560903294,0.9753261421738022,9
ft_released,steering,20.0,Reconstruction_MASE,0.14702119730401236,0.13711865370713514,0.1569237409008896,9
ft_released,steering,20.0,Number_of_submovements_per_second,4.045061669174444,3.8609493475838845,4.2291739907650046,9
ft_released,steering,inf,Reconstruction_R2,0.9727112213765137,0.9686631830721204,0.9767592596809069,9
ft_released,steering,inf,Reconstruction_MASE,0.1338245346005356,0.12512925209012693,0.14251981711094425,9
ft_released,steering,inf,Number_of_submovements_per_second,5.530835562765046,5.302882755668961,5.758788369861131,9
ft_released,tablet_writing,10.0,Reconstruction_R2,0.8032724388552414,0.7871770342461535,0.8193678434643292,33
ft_released,tablet_writing,10.0,Reconstruction_MASE,0.3874147820009747,0.3680914477224262,0.40673811627952317,33
ft_released,tablet_writing,10.0,Number_of_submovements_per_second,7.355750140705795,6.908278001712452,7.803222279699138,33
ft_released,tablet_writing,20.0,Reconstruction_R2,0.8539465304623757,0.8388174244269742,0.8690756364977772,40
ft_released,tablet_writing,20.0,Reconstruction_MASE,0.3200593897505953,0.30150629728084755,0.338612482220343,40
ft_released,tablet_writing,20.0,Number_of_submovements_per_second,8.510818479955196,8.018319950707156,9.003317009203236,40
ft_released,tablet_writing,inf,Reconstruction_R2,0.8624328760462895,0.845523510548138,0.879342241544441,38
ft_released,tablet_writing,inf,Reconstruction_MASE,0.3005079877161655,0.278420036053277,0.322595939379054,38
ft_released,tablet_writing,inf,Number_of_submovements_per_second,9.179357085657076,8.753576814519795,9.605137356794357,38
ft_released,whacamole,10.0,Reconstruction_R2,0.8984369742684066,0.8854805504525353,0.911393398084278,128
ft_released,whacamole,10.0,Reconstruction_MASE,0.333650839765625,0.31710375394598644,0.3501979255852635,128
ft_released,whacamole,10.0,Number_of_submovements_per_second,3.3082911459496245,3.159653918160709,3.45692837373854,128
ft_released,whacamole,20.0,Reconstruction_R2,0.9248794829472899,0.9118226948354435,0.9379362710591364,128
ft_released,whacamole,20.0,Reconstruction_MASE,0.2375382290625,0.22100517643099626,0.2540712816940037,128
ft_released,whacamole,20.0,Number_of_submovements_per_second,4.573319554910995,4.34129115073559,4.8053479590864,128
ft_released,whacamole,inf,Reconstruction_R2,0.9293756522238255,0.9163407713259085,0.9424105331217424,128
ft_released,whacamole,inf,Reconstruction_MASE,0.2163315459765625,0.19977905324847361,0.2328840387046514,128
ft_released,whacamole,inf,Number_of_submovements_per_second,5.153955758723896,4.887660385246337,5.420251132201455,128
pre_released,Fitts,10.0,Reconstruction_R2,0.8755243704248687,0.8385053854713141,0.9125433553784233,10
pre_released,Fitts,10.0,Reconstruction_MASE,0.2859906607766234,0.2528031433075018,0.31917817824574496,10
pre_released,Fitts,10.0,Number_of_submovements_per_second,1.8138292572016574,1.5847033529450243,2.0429551614582904,10
pre_released,Fitts,20.0,Reconstruction_R2,0.8972149788529867,0.8612969684052824,0.9331329893006911,10
pre_released,Fitts,20.0,Reconstruction_MASE,0.26265756720658506,0.2200968870223283,0.30521824739084186,10
pre_released,Fitts,20.0,Number_of_submovements_per_second,1.8552747471093298,1.5427831439269348,2.167766350291725,10
pre_released,Fitts,inf,Reconstruction_R2,0.8582974539489863,0.8124447750910612,0.9041501328069114,10
pre_released,Fitts,inf,Reconstruction_MASE,0.30351176938118585,0.24909822348790603,0.3579253152744657,10
pre_released,Fitts,inf,Number_of_submovements_per_second,1.9687262385096194,1.7043810521418845,2.2330714248773544,10
pre_released,crank,10.0,Reconstruction_R2,0.5814271737862851,0.5344385781845054,0.6284157693880648,5
pre_released,crank,10.0,Reconstruction_MASE,0.14316047799072518,0.13150107398804678,0.15481988199340357,5
pre_released,crank,10.0,Number_of_submovements_per_second,3.3350906390122836,3.242526025532381,3.4276552524921864,5
pre_released,crank,20.0,Reconstruction_R2,0.6524661411410009,0.5811074565135255,0.7238248257684763,5
pre_released,crank,20.0,Reconstruction_MASE,0.12135868768787046,0.1151546175882244,0.12756275778751652,5
pre_released,crank,20.0,Number_of_submovements_per_second,4.025994426478724,3.8936651294694227,4.158323723488025,5
pre_released,crank,inf,Reconstruction_R2,0.6600766833882382,0.5825741858225799,0.7375791809538965,5
pre_released,crank,inf,Reconstruction_MASE,0.12067650342740799,0.11446876445174523,0.12688424240307075,5
pre_released,crank,inf,Number_of_submovements_per_second,5.04106886705259,4.489122672563733,5.593015061541447,5
pre_released,object_moving,10.0,Reconstruction_R2,0.9182307963491116,0.9124020949439196,0.9240594977543037,5
pre_released,object_moving,10.0,Reconstruction_MASE,0.1674451438689947,0.15964671678827969,0.17524357094970971,5
pre_released,object_moving,10.0,Number_of_submovements_per_second,2.4144254669103598,2.2498934301942115,2.578957503626508,5
pre_released,object_moving,20.0,Reconstruction_R2,0.941134226500426,0.9205289900011521,0.9617394629996999,5
pre_released,object_moving,20.0,Reconstruction_MASE,0.13289904440614447,0.11007578108328415,0.1557223077290048,5
pre_released,object_moving,20.0,Number_of_submovements_per_second,3.2556561451896338,3.0694079861955914,3.441904304183676,5
pre_released,object_moving,inf,Reconstruction_R2,0.9603073153655414,0.949549521172402,0.9710651095586808,5
pre_released,object_moving,inf,Reconstruction_MASE,0.11459940279102565,0.10353408093237529,0.125664724649676,5
pre_released,object_moving,inf,Number_of_submovements_per_second,4.996680989447567,4.647191649621721,5.346170329273413,5
pre_released,pointing,10.0,Reconstruction_R2,0.9714558191934057,0.9398010894161937,1.0031105489706178,2
pre_released,pointing,10.0,Reconstruction_MASE,0.19732942231868134,0.17659994310624225,0.21805890153112042,2
pre_released,pointing,10.0,Number_of_submovements_per_second,1.2196552555039253,-0.7833112441130317,3.2226217551208824,2
pre_released,pointing,20.0,Reconstruction_R2,0.9763444431272208,0.9731417634682962,0.9795471227861454,2
pre_released,pointing,20.0,Reconstruction_MASE,0.1706501697387255,0.1029066396461849,0.23839369983126607,2
pre_released,pointing,20.0,Number_of_submovements_per_second,1.962665810564752,-0.07220992728427511,3.9975415484137793,2
pre_released,pointing,inf,Reconstruction_R2,0.9750103813265425,0.9057093632533482,1.0443113993997368,2
pre_released,pointing,inf,Reconstruction_MASE,0.16207651532823586,0.13866505147768196,0.18548797917878976,2
pre_released,pointing,inf,Number_of_submovements_per_second,3.928300250063673,0.29444907520782104,7.562151424919525,2
pre_released,steering,10.0,Reconstruction_R2,0.9425075383626039,0.9369221439588847,0.9480929327663231,9
pre_released,steering,10.0,Reconstruction_MASE,0.2378520297181091,0.22647031084615912,0.24923374859005906,9
pre_released,steering,10.0,Number_of_submovements_per_second,3.549118464289067,3.3508141654447616,3.7474227631333727,9
pre_released,steering,20.0,Reconstruction_R2,0.9625261460373431,0.9575782597631862,0.9674740323115,9
pre_released,steering,20.0,Reconstruction_MASE,0.17044375046296295,0.16012636938883604,0.18076113153708986,9
pre_released,steering,20.0,Number_of_submovements_per_second,4.277824814396876,4.078285667244414,4.477363961549338,9
pre_released,steering,inf,Reconstruction_R2,0.9641675160368587,0.9589434239704183,0.969391608103299,9
pre_released,steering,inf,Reconstruction_MASE,0.16061365960856933,0.14958806124791446,0.1716392579692242,9
pre_released,steering,inf,Number_of_submovements_per_second,5.799084124522597,5.58780487251433,6.010363376530864,9
pre_released,tablet_writing,10.0,Reconstruction_R2,0.7937159888107008,0.7746594987783626,0.812772478843039,33
pre_released,tablet_writing,10.0,Reconstruction_MASE,0.397391774423888,0.3755423302792958,0.41924121856848023,33
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,7.665784996692121,7.2615123092094205,8.070057684174822,33
pre_released,tablet_writing,20.0,Reconstruction_R2,0.8284919582857263,0.812032748253953,0.8449511683174996,40
pre_released,tablet_writing,20.0,Reconstruction_MASE,0.35417316784255953,0.3330980173354129,0.3752483183497062,40
pre_released,tablet_writing,20.0,Number_of_submovements_per_second,8.019493096933832,7.580341099902317,8.458645093965346,40
pre_released,tablet_writing,inf,Reconstruction_R2,0.8319361821302496,0.811809833364375,0.8520625308961242,38
pre_released,tablet_writing,inf,Reconstruction_MASE,0.33911479657518806,0.3149260139675902,0.36330357918278594,38
pre_released,tablet_writing,inf,Number_of_submovements_per_second,8.514967807029423,8.158810139439128,8.871125474619719,38
pre_released,whacamole,10.0,Reconstruction_R2,0.8839335311204195,0.8704744595768852,0.8973926026639538,128
pre_released,whacamole,10.0,Reconstruction_MASE,0.362791276328125,0.34589114622032213,0.3796914064359279,128
pre_released,whacamole,10.0,Number_of_submovements_per_second,3.6148064004373737,3.4611152509336365,3.768497549941111,128
pre_released,whacamole,20.0,Reconstruction_R2,0.9072529482655227,0.8936473215423701,0.9208585749886753,128
pre_released,whacamole,20.0,Reconstruction_MASE,0.280851695,0.2642515511276671,0.29745183887233295,128
pre_released,whacamole,20.0,Number_of_submovements_per_second,4.153845919354353,3.9525713224342645,4.355120516274441,128
pre_released,whacamole,inf,Reconstruction_R2,0.9124391814693809,0.899098555093269,0.9257798078454927,128
pre_released,whacamole,inf,Reconstruction_MASE,0.259033014765625,0.24243537757637948,0.2756306519548705,128
pre_released,whacamole,inf,Number_of_submovements_per_second,4.598336156050209,4.368045919570944,4.828626392529474,128
pre_rerun,Fitts,10.0,Reconstruction_R2,0.8763267167318951,0.8369737876001524,0.9156796458636378,10
pre_rerun,Fitts,10.0,Reconstruction_MASE,0.29408233925416666,0.2509420598565488,0.3372226186517845,10
pre_rerun,Fitts,10.0,Number_of_submovements_per_second,1.9127248054167691,1.626881573315491,2.198568037518047,10
pre_rerun,Fitts,20.0,Reconstruction_R2,0.8985058700896845,0.8654720364448405,0.9315397037345285,10
pre_rerun,Fitts,20.0,Reconstruction_MASE,0.26981463660666744,0.2202674250069488,0.3193618482063861,10
pre_rerun,Fitts,20.0,Number_of_submovements_per_second,1.932313285818386,1.6164915355069367,2.2481350361298356,10
pre_rerun,Fitts,inf,Reconstruction_R2,0.8519510549770878,0.8062008131644981,0.8977012967896775,10
pre_rerun,Fitts,inf,Reconstruction_MASE,0.3268030132463002,0.2654049377449995,0.38820108874760084,10
pre_rerun,Fitts,inf,Number_of_submovements_per_second,2.1305403560446967,1.853269710196671,2.407811001892722,10
pre_rerun,crank,10.0,Reconstruction_R2,0.5442851274982999,0.49556599506042237,0.5930042599361774,5
pre_rerun,crank,10.0,Reconstruction_MASE,0.14737189327550576,0.13603720313517542,0.1587065834158361,5
pre_rerun,crank,10.0,Number_of_submovements_per_second,3.551912796169687,3.440865560278535,3.6629600320608384,5
pre_rerun,crank,20.0,Reconstruction_R2,0.6300830061152661,0.5838400482853793,0.676325963945153,5
pre_rerun,crank,20.0,Reconstruction_MASE,0.1254582899397436,0.12186260712747024,0.12905397275201694,5
pre_rerun,crank,20.0,Number_of_submovements_per_second,4.182889687704977,4.040582783248843,4.32519659216111,5
pre_rerun,crank,inf,Reconstruction_R2,0.20277010846955754,-0.5075402130923836,0.9130804300314987,5
pre_rerun,crank,inf,Reconstruction_MASE,0.1599089917902849,0.1123570788449923,0.2074609047355775,5
pre_rerun,crank,inf,Number_of_submovements_per_second,4.427281967982896,3.861261158763426,4.993302777202366,5
pre_rerun,object_moving,10.0,Reconstruction_R2,0.9161285469267103,0.8922977330305362,0.9399593608228844,5
pre_rerun,object_moving,10.0,Reconstruction_MASE,0.16559727846687833,0.14810044241520534,0.18309411451855132,5
pre_rerun,object_moving,10.0,Number_of_submovements_per_second,2.5162858041299003,2.31465755436349,2.7179140538963105,5
pre_rerun,object_moving,20.0,Reconstruction_R2,0.9547434673104748,0.9454710937388893,0.9640158408820603,5
pre_rerun,object_moving,20.0,Reconstruction_MASE,0.12103697258535313,0.1126846820030575,0.12938926316764876,5
pre_rerun,object_moving,20.0,Number_of_submovements_per_second,3.185489195262855,2.945135830862261,3.4258425596634487,5
pre_rerun,object_moving,inf,Reconstruction_R2,0.944973857569219,0.9271112276896671,0.9628364874487709,5
pre_rerun,object_moving,inf,Reconstruction_MASE,0.12746091409159543,0.11204072662353173,0.14288110155965913,5
pre_rerun,object_moving,inf,Number_of_submovements_per_second,4.812153938552763,4.190429859331408,5.433878017774118,5
pre_rerun,pointing,10.0,Reconstruction_R2,0.9741113368844811,0.9413807244018431,1.0068419493671192,2
pre_rerun,pointing,10.0,Reconstruction_MASE,0.1905069368876679,0.1606006501537623,0.2204132236215735,2
pre_rerun,pointing,10.0,Number_of_submovements_per_second,1.3421451867807097,-0.6207074123105054,3.304997785871925,2
pre_rerun,pointing,20.0,Reconstruction_R2,0.9763924267654326,0.9684554575407028,0.9843293959901623,2
pre_rerun,pointing,20.0,Reconstruction_MASE,0.16998425556519609,0.09207782360177505,0.24789068752861712,2
pre_rerun,pointing,20.0,Number_of_submovements_per_second,2.003249178229667,1.8675531862721582,2.1389451701871756,2
pre_rerun,pointing,inf,Reconstruction_R2,0.9697587451507212,0.8167077989172631,1.1228096913841794,2
pre_rerun,pointing,inf,Reconstruction_MASE,0.16858901058074383,0.004614551853651533,0.3325634693078361,2
pre_rerun,pointing,inf,Number_of_submovements_per_second,3.5722820489873124,1.8629148384838834,5.281649259490742,2
pre_rerun,steering,10.0,Reconstruction_R2,0.9479587619127048,0.9429936227508442,0.9529239010745654,9
pre_rerun,steering,10.0,Reconstruction_MASE,0.23089014645560152,0.21990298270833353,0.2418773102028695,9
pre_rerun,steering,10.0,Number_of_submovements_per_second,3.4731434317626224,3.2796630517622605,3.6666238117629844,9
pre_rerun,steering,20.0,Reconstruction_R2,0.9665634350000339,0.9621323432754948,0.9709945267245731,9
pre_rerun,steering,20.0,Reconstruction_MASE,0.1623714855447531,0.15249390440909683,0.1722490666804094,9
pre_rerun,steering,20.0,Number_of_submovements_per_second,4.127661379295642,3.934681061358849,4.320641697232435,9
pre_rerun,steering,inf,Reconstruction_R2,0.9689029268606598,0.964731509702866,0.9730743440184536,9
pre_rerun,steering,inf,Reconstruction_MASE,0.15041512875372184,0.1409088722596474,0.15992138524779628,9
pre_rerun,steering,inf,Number_of_submovements_per_second,5.503066394952874,5.305549176516167,5.700583613389582,9
pre_rerun,tablet_writing,10.0,Reconstruction_R2,0.7965575376443992,0.7770271787359406,0.8160878965528577,33
pre_rerun,tablet_writing,10.0,Reconstruction_MASE,0.3878779375446571,0.36713605785294695,0.40861981723636726,33
pre_rerun,tablet_writing,10.0,Number_of_submovements_per_second,7.8919709508487,7.435274825867935,8.348667075829466,33
pre_rerun,tablet_writing,20.0,Reconstruction_R2,0.835597023568338,0.8189330256287801,0.8522610215078958,40
pre_rerun,tablet_writing,20.0,Reconstruction_MASE,0.3435557610851191,0.3218463930996273,0.36526512907061087,40
pre_rerun,tablet_writing,20.0,Number_of_submovements_per_second,8.004170336680753,7.523249821141898,8.485090852219606,40
pre_rerun,tablet_writing,inf,Reconstruction_R2,0.8418695407553125,0.8240401164169155,0.8596989650937095,38
pre_rerun,tablet_writing,inf,Reconstruction_MASE,0.3260048122650376,0.30310676102900963,0.34890286350106553,38
pre_rerun,tablet_writing,inf,Number_of_submovements_per_second,8.623976579090035,8.169975622320273,9.077977535859798,38
pre_rerun,whacamole,10.0,Reconstruction_R2,0.8795526372268796,0.8652774365565267,0.8938278378972325,128
pre_rerun,whacamole,10.0,Reconstruction_MASE,0.36764798593750003,0.34942875246517313,0.38586721940982693,128
pre_rerun,whacamole,10.0,Number_of_submovements_per_second,3.7744542854488827,3.6162026940920193,3.932705876805746,128
pre_rerun,whacamole,20.0,Reconstruction_R2,0.9030609023757279,0.8883725751175343,0.9177492296339215,128
pre_rerun,whacamole,20.0,Reconstruction_MASE,0.28461728390625,0.2670716168072712,0.30216295100522883,128
pre_rerun,whacamole,20.0,Number_of_submovements_per_second,4.185229509312194,3.9853106697506293,4.385148348873758,128
pre_rerun,whacamole,inf,Reconstruction_R2,0.9067595796659589,0.8920962610803295,0.9214228982515883,128
pre_rerun,whacamole,inf,Reconstruction_MASE,0.26553585007812497,0.24754091867159989,0.28353078148465005,128
pre_rerun,whacamole,inf,Number_of_submovements_per_second,4.6907328214729205,4.465653612664714,4.915812030281127,128
pre_rerun_s1000,Fitts,10.0,Reconstruction_R2,0.8669757425123865,0.8299071464479354,0.9040443385768376,10
pre_rerun_s1000,Fitts,10.0,Reconstruction_MASE,0.29261247003154767,0.2590890821004666,0.32613585796262873,10
pre_rerun_s1000,Fitts,10.0,Number_of_submovements_per_second,1.8774689067167216,1.636213134117718,2.1187246793157253,10
pre_rerun_s1000,Fitts,20.0,Reconstruction_R2,0.8853857298179861,0.8505449009852806,0.9202265586506917,10
pre_rerun_s1000,Fitts,20.0,Reconstruction_MASE,0.2720435992756921,0.22832542417247048,0.31576177437891373,10
pre_rerun_s1000,Fitts,20.0,Number_of_submovements_per_second,1.8524387014026196,1.5562611030432403,2.148616299761999,10
pre_rerun_s1000,Fitts,inf,Reconstruction_R2,0.8514399415269202,0.8063459846326768,0.8965338984211635,10
pre_rerun_s1000,Fitts,inf,Reconstruction_MASE,0.310912938156641,0.25753460781555537,0.36429126849772664,10
pre_rerun_s1000,Fitts,inf,Number_of_submovements_per_second,2.0258770008954934,1.7752447723041302,2.2765092294868565,10
pre_rerun_s1000,crank,10.0,Reconstruction_R2,0.4796346384780339,0.3845873736613186,0.5746819032947492,5
pre_rerun_s1000,crank,10.0,Reconstruction_MASE,0.15682918910652038,0.15153016667677663,0.16212821153626414,5
pre_rerun_s1000,crank,10.0,Number_of_submovements_per_second,3.474241411381242,3.412118740323607,3.5363640824388773,5
pre_rerun_s1000,crank,20.0,Reconstruction_R2,0.6272479217632231,0.5593887595523156,0.6951070839741306,5
pre_rerun_s1000,crank,20.0,Reconstruction_MASE,0.12673381685282217,0.12000036023545241,0.13346727347019194,5
pre_rerun_s1000,crank,20.0,Number_of_submovements_per_second,3.9760117776502115,3.865145016859773,4.08687853844065,5
pre_rerun_s1000,crank,inf,Reconstruction_R2,0.5863298648996262,0.39354916148159935,0.7791105683176531,5
pre_rerun_s1000,crank,inf,Reconstruction_MASE,0.1300015714857133,0.11577935666146182,0.14422378630996482,5
pre_rerun_s1000,crank,inf,Number_of_submovements_per_second,4.5093335031114705,4.179865510685912,4.838801495537029,5
pre_rerun_s1000,object_moving,10.0,Reconstruction_R2,0.9275600913025084,0.923771826458614,0.9313483561464028,5
pre_rerun_s1000,object_moving,10.0,Reconstruction_MASE,0.16267993572174605,0.1554654671268529,0.16989440431663919,5
pre_rerun_s1000,object_moving,10.0,Number_of_submovements_per_second,2.8091982899263264,2.7042043904621407,2.914192189390512,5
pre_rerun_s1000,object_moving,20.0,Reconstruction_R2,0.9479262272341377,0.9362756892090028,0.9595767652592725,5
pre_rerun_s1000,object_moving,20.0,Reconstruction_MASE,0.13310891041187714,0.12146510403096082,0.14475271679279345,5
pre_rerun_s1000,object_moving,20.0,Number_of_submovements_per_second,3.454986797724873,3.153807323407337,3.7561662720424094,5
pre_rerun_s1000,object_moving,inf,Reconstruction_R2,0.9574940344546935,0.9486018104910311,0.9663862584183559,5
pre_rerun_s1000,object_moving,inf,Reconstruction_MASE,0.11669704032905984,0.10493336727229641,0.12846071338582327,5
pre_rerun_s1000,object_moving,inf,Number_of_submovements_per_second,4.64766070063616,4.3432616255002765,4.952059775772043,5
pre_rerun_s1000,pointing,10.0,Reconstruction_R2,0.9704838036690293,0.8935704975655254,1.0473971097725332,2
pre_rerun_s1000,pointing,10.0,Reconstruction_MASE,0.19334779005885228,0.15240056163690796,0.2342950184807966,2
pre_rerun_s1000,pointing,10.0,Number_of_submovements_per_second,1.449784526666251,-0.9650248185968919,3.8645938719293937,2
pre_rerun_s1000,pointing,20.0,Reconstruction_R2,0.9769254326820374,0.968469065097991,0.9853818002660837,2
pre_rerun_s1000,pointing,20.0,Reconstruction_MASE,0.1668222025892157,0.08974676265030078,0.24389764252813062,2
pre_rerun_s1000,pointing,20.0,Number_of_submovements_per_second,2.129736593198579,0.48319808808280285,3.776275098314355,2
pre_rerun_s1000,pointing,inf,Reconstruction_R2,0.9737188663376495,0.9487403398330772,0.9986973928422218,2
pre_rerun_s1000,pointing,inf,Reconstruction_MASE,0.15788279137594813,0.09448366894574516,0.2212819138061511,2
pre_rerun_s1000,pointing,inf,Number_of_submovements_per_second,3.5689070546675534,2.1953585020742445,4.942455607260863,2
pre_rerun_s1000,steering,10.0,Reconstruction_R2,0.9460578966548153,0.9409976461956571,0.9511181471139736,9
pre_rerun_s1000,steering,10.0,Reconstruction_MASE,0.23096150219681708,0.21968911474188063,0.24223388965175352,9
pre_rerun_s1000,steering,10.0,Number_of_submovements_per_second,3.40751182081119,3.2335555406890815,3.5814681009332987,9
pre_rerun_s1000,steering,20.0,Reconstruction_R2,0.9651419044184831,0.9601527906283506,0.9701310182086157,9
pre_rerun_s1000,steering,20.0,Reconstruction_MASE,0.16278129830092591,0.15244926562290642,0.1731133309789454,9
pre_rerun_s1000,steering,20.0,Number_of_submovements_per_second,4.14259981357113,3.95251904228632,4.33268058485594,9
pre_rerun_s1000,steering,inf,Reconstruction_R2,0.967469106888914,0.9625562285132552,0.9723819852645728,9
pre_rerun_s1000,steering,inf,Reconstruction_MASE,0.14992200724346405,0.13955091207264733,0.16029310241428077,9
pre_rerun_s1000,steering,inf,Number_of_submovements_per_second,5.486062516553697,5.275665878222119,5.696459154885275,9
pre_rerun_s1000,tablet_writing,10.0,Reconstruction_R2,0.7924249211271117,0.771975681574076,0.8128741606801474,33
pre_rerun_s1000,tablet_writing,10.0,Reconstruction_MASE,0.3930388232376396,0.370919717229394,0.41515792924588524,33
pre_rerun_s1000,tablet_writing,10.0,Number_of_submovements_per_second,7.954742940710158,7.423900475850528,8.48558540556979,33
pre_rerun_s1000,tablet_writing,20.0,Reconstruction_R2,0.8250928683898279,0.8040303205830677,0.8461554161965881,40
pre_rerun_s1000,tablet_writing,20.0,Reconstruction_MASE,0.35023266777738093,0.3288641314590219,0.37160120409574,40
pre_rerun_s1000,tablet_writing,20.0,Number_of_submovements_per_second,8.189680324601275,7.718610877219634,8.660749771982916,40
pre_rerun_s1000,tablet_writing,inf,Reconstruction_R2,0.8258688979728479,0.8049895593104553,0.8467482366352405,38
pre_rerun_s1000,tablet_writing,inf,Reconstruction_MASE,0.3434508646491228,0.31789455675838724,0.3690071725398583,38
pre_rerun_s1000,tablet_writing,inf,Number_of_submovements_per_second,8.972489682075224,8.527205880066077,9.417773484084371,38
pre_rerun_s1000,whacamole,10.0,Reconstruction_R2,0.8861562921665609,0.8735108755672168,0.8988017087659049,128
pre_rerun_s1000,whacamole,10.0,Reconstruction_MASE,0.353524224140625,0.3374458277278286,0.3696026205534214,128
pre_rerun_s1000,whacamole,10.0,Number_of_submovements_per_second,3.4817813939298503,3.3333139758317136,3.630248812027987,128
pre_rerun_s1000,whacamole,20.0,Reconstruction_R2,0.9087946843355894,0.8957136998029573,0.9218756688682215,128
pre_rerun_s1000,whacamole,20.0,Reconstruction_MASE,0.275502535859375,0.25926439002118506,0.29174068169756495,128
pre_rerun_s1000,whacamole,20.0,Number_of_submovements_per_second,3.916376957204193,3.725389790598098,4.107364123810288,128
pre_rerun_s1000,whacamole,inf,Reconstruction_R2,0.9126754147000611,0.8995958688532053,0.9257549605469169,128
pre_rerun_s1000,whacamole,inf,Reconstruction_MASE,0.255764819375,0.23923626145809662,0.2722933772919034,128
pre_rerun_s1000,whacamole,inf,Number_of_submovements_per_second,4.3632245500339195,4.146251924906679,4.58019717516116,128
