checkpoint,dataset,snr,metric,median,lower,upper,n_participants,interval
pre_rerun_s1000,pointing,inf,Reconstruction_MASE,0.15788279137594813,0.1528931722295082,0.16287241052238807,2,min–max
pre_rerun_s1000,pointing,inf,Number_of_submovements_per_second,3.5689070546675534,3.460806439171976,3.6770076701631313,2,min–max
pre_rerun_s1000,steering,10.0,Reconstruction_R2,0.9450175007184346,0.9360512256622314,0.9582129567861557,9,min–max
pre_rerun_s1000,steering,10.0,Reconstruction_MASE,0.23350713666666667,0.208303113125,0.2518369933333333,9,min–max
pre_rerun_s1000,steering,10.0,Number_of_submovements_per_second,3.405266460031271,3.0872228974476457,3.8773183375597,9,min–max
pre_rerun_s1000,steering,20.0,Reconstruction_R2,0.9636409282684326,0.9543760418891907,0.9748042188584805,9,min–max
pre_rerun_s1000,steering,20.0,Reconstruction_MASE,0.16424923933333335,0.1408585425,0.17791337875,9,min–max
pre_rerun_s1000,steering,20.0,Number_of_submovements_per_second,4.147316416104634,3.7672998011112213,4.530916186049581,9,min–max
pre_rerun_s1000,steering,inf,Reconstruction_R2,0.9646335045496622,0.9597258965174357,0.9773240759968758,9,min–max
pre_rerun_s1000,steering,inf,Reconstruction_MASE,0.1560144,0.1281142675,0.164040476,9,min–max
pre_rerun_s1000,steering,inf,Number_of_submovements_per_second,5.577160818502307,4.962299186736345,5.818659871816635,9,min–max
pre_rerun_s1000,tablet_writing,10.0,Reconstruction_R2,0.7912812034289042,0.6887773275375366,0.923477292060852,33,min–max
pre_rerun_s1000,tablet_writing,10.0,Reconstruction_MASE,0.3940370825,0.2407055,0.5283467,33,min–max
pre_rerun_s1000,tablet_writing,10.0,Number_of_submovements_per_second,8.329436480998993,4.109589010477066,10.125000178813934,33,min–max
pre_rerun_s1000,tablet_writing,20.0,Reconstruction_R2,0.8263907869656881,0.7409895658493042,0.9564243398606778,40,p2.5–p97.5
pre_rerun_s1000,tablet_writing,20.0,Reconstruction_MASE,0.345309509,0.196662474625,0.4504420965,40,p2.5–p97.5
pre_rerun_s1000,tablet_writing,20.0,Number_of_submovements_per_second,8.459874719381332,4.656370455399156,10.204776719212532,40,p2.5–p97.5
pre_rerun_s1000,tablet_writing,inf,Reconstruction_R2,0.8152844309806824,0.6950931549072266,0.9560527801513672,38,min–max
pre_rerun_s1000,tablet_writing,inf,Reconstruction_MASE,0.34594451,0.19478516,0.54331025,38,min–max
pre_rerun_s1000,tablet_writing,inf,Number_of_submovements_per_second,9.147150963544846,5.4320986568927765,11.104477643966677,38,min–max
pre_rerun_s1000,whacamole,10.0,Reconstruction_R2,0.9130852520465851,0.671131718158722,0.9459938645362854,128,p2.5–p97.5
pre_rerun_s1000,whacamole,10.0,Reconstruction_MASE,0.33136867999999997,0.26085978600000004,0.6694126045000001,128,p2.5–p97.5
pre_rerun_s1000,whacamole,10.0,Number_of_submovements_per_second,3.677104152739048,1.567079278640449,4.639967557042837,128,p2.5–p97.5
pre_rerun_s1000,whacamole,20.0,Reconstruction_R2,0.9389806091785431,0.6855868190526963,0.9732762783765793,128,p2.5–p97.5
pre_rerun_s1000,whacamole,20.0,Reconstruction_MASE,0.2513612,0.1802462795,0.5810414405000003,128,p2.5–p97.5
pre_rerun_s1000,whacamole,20.0,Number_of_submovements_per_second,4.134279862046242,1.6383101921528578,5.75613670796156,128,p2.5–p97.5
pre_rerun_s1000,whacamole,inf,Reconstruction_R2,0.9421377778053284,0.6761847376823426,0.974955300986767,128,p2.5–p97.5
pre_rerun_s1000,whacamole,inf,Reconstruction_MASE,0.229421855,0.165906186,0.59680565275,128,p2.5–p97.5
pre_rerun_s1000,whacamole,inf,Number_of_submovements_per_second,4.716216400265694,1.6220675026997924,6.201939046382905,128,p2.5–p97.5
