checkpoint,domain,group,metric,mean,lower,upper,n_units,unit
pre_released,synthetic,snrinf_refr0.5-1.0,Onset_Precision,0.9550359258803132,0.9520380743297653,0.958198208575863,512,trial
pre_released,synthetic,snrinf_refr0.5-1.0,Onset_Recall,0.9979862646775193,0.997336522292945,0.9985813479969747,512,trial
pre_released,synthetic,snrinf_refr0.5-1.0,Onset_F1,0.9756820656139121,0.9740723434857773,0.9773698231174976,512,trial
pre_released,synthetic,snrinf_refr0.5-1.0,Onset_Distance,0.050926841952110474,0.04718855015704684,0.05453554535958474,512,trial
pre_released,synthetic,snrinf_refr0.5-1.0,Amplitude_R2,0.9945110451662913,0.9935437699779868,0.9953702529746806,512,trial
pre_released,synthetic,snrinf_refr0.5-1.0,Duration_R2,0.9940174887888134,0.9930378388875397,0.994843356878846,512,trial
pre_released,synthetic,snrinf_refr0.5-1.0,Number_of_submovements_per_second,2.2757813458156306,2.257962978908836,2.2937139680161636,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Reconstruction_R2,0.999292979715392,0.999274190844153,0.9993111014773604,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Reconstruction_MASE,0.02649589051361545,0.0261956618588556,0.026800694221401498,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Onset_Precision,0.9976947326620391,0.9967402108972888,0.9985599122839909,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Onset_Recall,0.9998972039473684,0.9996916118421053,1.0,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Onset_F1,0.998762675718975,0.9982728067105407,0.9992315170282872,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Onset_Distance,0.004035858876534197,0.002833847801138248,0.005332045850170818,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Amplitude_R2,0.9981110534863546,0.9974299240624532,0.9986698157095816,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Duration_R2,0.9982728757895529,0.9975452823826345,0.998832225924707,512,trial
pre_released,synthetic,snrinf_refr1-1.5,Number_of_submovements_per_second,1.338867253944045,1.329023505528312,1.347890690090935,512,trial
pre_released,organic,Fitts/snrinf,Reconstruction_R2,0.9302508337050677,0.8960652947425842,0.9477451629936694,10,participant
pre_released,organic,Fitts/snrinf,Reconstruction_MASE,0.22856877755373717,0.21029402315616608,0.2640253871679305,10,participant
pre_released,organic,Fitts/snrinf,Number_of_submovements_per_second,1.80511969903484,1.5440469668246808,2.0586472749710083,10,participant
pre_released,organic,Fitts/snr20,Reconstruction_R2,0.9258349462151527,0.9053740799427032,0.9434126615524292,10,participant
pre_released,organic,Fitts/snr20,Reconstruction_MASE,0.22827759962528943,0.2097054596990347,0.2577277898788452,10,participant
pre_released,organic,Fitts/snr20,Number_of_submovements_per_second,1.7939984970912337,1.4770017103292052,2.222222238779068,10,participant
pre_released,organic,Fitts/snr10,Reconstruction_R2,0.9187351569682359,0.8867960706353187,0.9425112925469875,10,participant
pre_released,organic,Fitts/snr10,Reconstruction_MASE,0.2531922152787447,0.23376115635037423,0.2737838923931122,10,participant
pre_released,organic,Fitts/snr10,Number_of_submovements_per_second,1.7283514475170523,1.4516128599643707,2.0735211297869682,10,participant
pre_released,organic,crank/snrinf,Reconstruction_R2,0.7282051761001348,0.6710408926010132,0.7846522927284241,5,participant
pre_released,organic,crank/snrinf,Reconstruction_MASE,0.113949905321002,0.11040345579385757,0.11993341147899628,5,participant
pre_released,organic,crank/snrinf,Number_of_submovements_per_second,4.464167925417423,4.213519915938377,4.738461524248123,5,participant
pre_released,organic,crank/snr20,Reconstruction_R2,0.697413229316473,0.63312828540802,0.7495458722114563,5,participant
pre_released,organic,crank/snr20,Reconstruction_MASE,0.11557356534153224,0.11081686615943909,0.12062291614711285,5,participant
pre_released,organic,crank/snr20,Number_of_submovements_per_second,3.759845586195588,3.6335664242506027,3.999999761581421,5,participant
pre_released,organic,crank/snr10,Reconstruction_R2,0.5959999710321426,0.552527517080307,0.6431036591529846,5,participant
pre_released,organic,crank/snr10,Reconstruction_MASE,0.13822379016131162,0.13291151821613312,0.14668362662196158,5,participant
pre_released,organic,crank/snr10,Number_of_submovements_per_second,3.2911584541015326,3.160221129655838,3.384615182876587,5,participant
pre_released,organic,object_moving/snrinf,Reconstruction_R2,0.9727047778218985,0.9639228582382202,0.9789398312568665,5,participant
pre_released,organic,object_moving/snrinf,Reconstruction_MASE,0.10373377642780543,0.09213138371706009,0.11386090517044067,5,participant
pre_released,organic,object_moving/snrinf,Number_of_submovements_per_second,4.906240816377103,4.500000178813934,5.217391401529312,5,participant
pre_released,organic,object_moving/snr20,Reconstruction_R2,0.9689896187782288,0.9619335532188416,0.9735428720712661,5,participant
pre_released,organic,object_moving/snr20,Reconstruction_MASE,0.11232446164637803,0.10311178863048553,0.12643839418888092,5,participant
pre_released,organic,object_moving/snr20,Number_of_submovements_per_second,3.0051110362261535,2.823529466986656,3.450099192559719,5,participant
pre_released,organic,object_moving/snr10,Reconstruction_R2,0.9468152523934841,0.9367719016969204,0.9545229077339172,5,participant
pre_released,organic,object_moving/snr10,Reconstruction_MASE,0.15061201349645853,0.13914120197296143,0.16852043569087982,5,participant
pre_released,organic,object_moving/snr10,Number_of_submovements_per_second,2.351562738083303,2.1176471561193466,2.5263158977031708,5,participant
pre_released,organic,pointing/snrinf,Reconstruction_R2,0.9832021604627371,0.9782600104808807,0.9865783154964447,2,participant
pre_released,organic,pointing/snrinf,Reconstruction_MASE,0.14898456776887178,0.14133481681346893,0.15906664729118347,2,participant
pre_released,organic,pointing/snrinf,Number_of_submovements_per_second,3.918296735342592,3.4285714477300644,4.372541159391403,2,participant
pre_released,organic,pointing/snr20,Reconstruction_R2,0.9829220453351736,0.9790027141571045,0.9858481287956238,2,participant
pre_released,organic,pointing/snr20,Reconstruction_MASE,0.15839361166208982,0.1482883103191853,0.16616475582122803,2,participant
pre_released,organic,pointing/snr20,Number_of_submovements_per_second,1.8874299837090076,1.7267080955207348,2.086956426501274,2,participant
pre_released,organic,pointing/snr10,Reconstruction_R2,0.977244837448001,0.9736666083335876,0.9811575412750244,2,participant
pre_released,organic,pointing/snr10,Reconstruction_MASE,0.18947665975242853,0.1809549480676651,0.19936159253120422,2,participant
pre_released,organic,pointing/snr10,Number_of_submovements_per_second,1.0849393758829684,0.9302325546741486,1.4576612412929526,2,participant
pre_released,organic,steering/snrinf,Reconstruction_R2,0.9644683965444565,0.9595391750335693,0.971102237701416,9,participant
pre_released,organic,steering/snrinf,Reconstruction_MASE,0.16186578939855098,0.14506127275526526,0.1714317500591278,9,participant
pre_released,organic,steering/snrinf,Number_of_submovements_per_second,5.8063719879090785,5.505574196577072,5.979302734136581,9,participant
pre_released,organic,steering/snr20,Reconstruction_R2,0.9629091504961252,0.9584392040967942,0.9695042774081231,9,participant
pre_released,organic,steering/snr20,Reconstruction_MASE,0.17200582958757876,0.1592555195093155,0.17828849256038665,9,participant
pre_released,organic,steering/snr20,Number_of_submovements_per_second,4.261935527287424,4.057005867362022,4.472801752388476,9,participant
pre_released,organic,steering/snr10,Reconstruction_R2,0.9424646803885698,0.9377128481864929,0.9483141303062439,9,participant
pre_released,organic,steering/snr10,Reconstruction_MASE,0.23931285736709834,0.22252652049064636,0.25098028779029846,9,participant
pre_released,organic,steering/snr10,Number_of_submovements_per_second,3.502375333663076,3.3118531107902527,3.699590787291527,9,participant
pre_released,organic,tablet_writing/snrinf,Reconstruction_R2,0.8446470834761858,0.8186588242650032,0.8644988536834717,41,participant
pre_released,organic,tablet_writing/snrinf,Reconstruction_MASE,0.32391861537098887,0.2989359624683857,0.36050915718078613,41,participant
pre_released,organic,tablet_writing/snrinf,Number_of_submovements_per_second,8.762511791959405,8.181818425655365,9.151477687060831,41,participant
pre_released,organic,tablet_writing/snr20,Reconstruction_R2,0.8362190604805947,0.8036378622055054,0.8615294694900513,41,participant
pre_released,organic,tablet_writing/snr20,Reconstruction_MASE,0.34263468492031096,0.31388556957244873,0.37972207292914384,41,participant
pre_released,organic,tablet_writing/snr20,Number_of_submovements_per_second,8.292103468850256,7.912088334560394,8.716757923364638,41,participant
pre_released,organic,tablet_writing/snr10,Reconstruction_R2,0.7975183346867561,0.7669967710971832,0.8185082010924815,41,participant
pre_released,organic,tablet_writing/snr10,Reconstruction_MASE,0.3965333247631788,0.37329041957855225,0.4206642508506775,41,participant
pre_released,organic,tablet_writing/snr10,Number_of_submovements_per_second,7.803395621292293,7.31707289814949,8.212951675057411,41,participant
pre_released,organic,whacamole/snrinf,Reconstruction_R2,0.9428724196106195,0.9286466240882874,0.9508033990859985,176,participant
pre_released,organic,whacamole/snrinf,Reconstruction_MASE,0.2341197635680437,0.22390791773796082,0.24651221930980682,176,participant
pre_released,organic,whacamole/snrinf,Number_of_submovements_per_second,4.955943416878581,4.553942978382111,5.188949257135391,176,participant
pre_released,organic,whacamole/snr20,Reconstruction_R2,0.938575620919466,0.924788023531437,0.9470904171466827,176,participant
pre_released,organic,whacamole/snr20,Reconstruction_MASE,0.2557370776236057,0.24595573544502258,0.2691110074520111,176,participant
pre_released,organic,whacamole/snr20,Number_of_submovements_per_second,4.403560683131218,4.127219170331955,4.688810482621193,176,participant
pre_released,organic,whacamole/snr10,Reconstruction_R2,0.9128069630414247,0.8979995846748352,0.9206551313400269,176,participant
pre_released,organic,whacamole/snr10,Reconstruction_MASE,0.3374769206792116,0.3259216547012329,0.3526575565338135,176,participant
pre_released,organic,whacamole/snr10,Number_of_submovements_per_second,3.829928618632257,3.5431190952658653,4.095070660114288,176,participant
pre_rerun,synthetic,all,Reconstruction_R2,0.9861494166414357,0.9857036855547145,0.9865876917908382,4608,trial
pre_rerun,synthetic,all,Reconstruction_MASE,0.08799234795454443,0.08639978100053566,0.08964637111743186,4608,trial
pre_rerun,synthetic,all,Onset_Precision,0.8127230073646898,0.8085741669050142,0.816594823549244,4608,trial
pre_rerun,synthetic,all,Onset_Recall,0.8963618658639905,0.8930132233508239,0.8999400481991212,4608,trial
pre_rerun,synthetic,all,Onset_F1,0.850335311111531,0.846532666837069,0.854053024843951,4608,trial
pre_rerun,synthetic,all,Onset_Distance,0.8228531007319001,0.8041311098272832,0.8405755044217962,4608,trial
pre_rerun,synthetic,all,Amplitude_R2,0.8396284788484789,0.8334553919726103,0.8455018062270634,4608,trial
pre_rerun,synthetic,all,Duration_R2,0.8105426006562387,0.8030120636588738,0.8178308900164363,4608,trial
pre_rerun,synthetic,all,Number_of_submovements_per_second,2.967422004949185,2.9242244095112255,3.0125444026537784,4608,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Reconstruction_R2,0.9531001728028059,0.9519231446407502,0.9542247867415427,512,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Reconstruction_MASE,0.19853939439053647,0.1967044105302193,0.20037444301633514,512,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Onset_Precision,0.5888749831809088,0.5846687049128391,0.5933628695919366,512,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Onset_Recall,0.6446077396506716,0.6393721545475839,0.6502785136898388,512,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Onset_F1,0.6138602649349643,0.6095429067816752,0.6180391075501415,512,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Onset_Distance,1.8007392446842703,1.7819403076880733,1.819135779657397,512,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Amplitude_R2,0.4232390357647091,0.41543103152071126,0.4305976730713155,512,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Duration_R2,0.22489635553210974,0.21033756225951947,0.23928748678299597,512,trial
pre_rerun,synthetic,snr10_refr0.0-0.5,Number_of_submovements_per_second,4.896914274286246,4.853317593318934,4.940039268029068,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Reconstruction_R2,0.9750274176476523,0.9743721201026346,0.9757116530643544,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Reconstruction_MASE,0.1430496018001577,0.14164019389500027,0.14449953160219592,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Onset_Precision,0.6926678414376297,0.6869018287302094,0.6984685861905782,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Onset_Recall,0.9029233850148753,0.8984540903496216,0.9077042438307868,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Onset_F1,0.7820449071567794,0.7773446510205212,0.7866990164936012,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Onset_Distance,1.3613913398781334,1.3422659143981157,1.3817968702341308,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Amplitude_R2,0.9102616965537891,0.9056501834653318,0.9145120862434851,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Duration_R2,0.8666090701008216,0.8585117548762355,0.8750266024435405,512,trial
pre_rerun,synthetic,snr10_refr0.5-1.0,Number_of_submovements_per_second,2.8557423122401815,2.8251563777921547,2.8858712168148486,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Reconstruction_R2,0.9889303829986602,0.9885967069654725,0.9892576668527908,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Reconstruction_MASE,0.10322889940289315,0.10194144972774666,0.1044807892278186,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Onset_Precision,0.8268792251314707,0.8199980943028152,0.8335286490105471,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Onset_Recall,0.9481733235000757,0.943598119968459,0.9525364753523866,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Onset_F1,0.8815672413002255,0.8766480642906519,0.8866914475587576,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Onset_Distance,1.031137713480674,1.0102986181551672,1.0517929712551424,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Amplitude_R2,0.9766962076537311,0.9737861845322187,0.9793039243289968,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Duration_R2,0.944558561546728,0.9383640799787827,0.9501063959090971,512,trial
pre_rerun,synthetic,snr10_refr1-1.5,Number_of_submovements_per_second,1.5420703668496571,1.525778373988942,1.5580078649054485,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Reconstruction_R2,0.9806471689371392,0.9800814013957279,0.9812019949313253,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Reconstruction_MASE,0.1160293324792292,0.11479467188000854,0.1173672781114874,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Onset_Precision,0.6827259884967133,0.6788879349684996,0.6866468408682834,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Onset_Recall,0.73243502875069,0.7275847097572437,0.7373206386422801,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Onset_F1,0.705542642836949,0.7017603326682667,0.7091751244336947,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Onset_Distance,1.4344992168164157,1.4179321018003794,1.452830721225664,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Amplitude_R2,0.5637774297501892,0.5565047640469857,0.5707809459214331,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Duration_R2,0.5426426972262561,0.5319476497301366,0.5534914061572636,512,trial
pre_rerun,synthetic,snr20_refr0.0-0.5,Number_of_submovements_per_second,4.797656474984251,4.760384987654106,4.8373888988862745,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Reconstruction_R2,0.9947505934396759,0.9942858067865018,0.9951122027967358,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Reconstruction_MASE,0.05822825276845833,0.057390741190283735,0.059052116953535,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Onset_Precision,0.8658664959311406,0.8612020652230227,0.8707570910278478,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Onset_Recall,0.9767598891254727,0.9744312761643511,0.9789680826854841,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Onset_F1,0.9169801671533215,0.9138657821641443,0.9199287226567838,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Onset_Distance,0.6560539071420373,0.6434122729044378,0.6691371267234687,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Amplitude_R2,0.9774345643818378,0.9749244045291562,0.9797467227705056,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Duration_R2,0.9689457433996722,0.965922776638763,0.9717710230674129,512,trial
pre_rerun,synthetic,snr20_refr0.5-1.0,Number_of_submovements_per_second,2.463750112656271,2.4412471824125532,2.4871905437248643,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Reconstruction_R2,0.9978906031465158,0.9974927882285556,0.9982210353919072,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Reconstruction_MASE,0.03749133840028662,0.03681691031470109,0.03818574264050767,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Onset_Precision,0.9406105618128604,0.9362740825976998,0.9449910913491619,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Onset_Recall,0.9913082661234567,0.9893455886854676,0.9932000866427096,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Onset_F1,0.9645822460926307,0.9617675970847309,0.967352959151573,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Onset_Distance,0.3480090580347492,0.33609005857907964,0.3606522838038933,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Amplitude_R2,0.99354572664015,0.9921380346204387,0.994768399381428,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Duration_R2,0.9900267478078604,0.9882088784710504,0.9918583663151367,512,trial
pre_rerun,synthetic,snr20_refr1-1.5,Number_of_submovements_per_second,1.411875055055134,1.3998047449094884,1.4244170481033507,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Reconstruction_R2,0.9866083243396133,0.9861065208038781,0.987088595496607,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Reconstruction_MASE,0.0910417076520389,0.08986915916393627,0.09215774985714233,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Onset_Precision,0.7630443226976458,0.759380635499391,0.7666573776164014,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Onset_Recall,0.8737738437152921,0.8704500373708314,0.8773286764873411,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Onset_F1,0.8137309350014112,0.8108569027234375,0.8164428659812546,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Onset_Distance,0.7225260817449366,0.7111167717955598,0.734798670441547,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Amplitude_R2,0.7190358405932784,0.7121970655891345,0.7262004170508589,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Duration_R2,0.7644467551726848,0.7581104188779136,0.7709701115323696,512,trial
pre_rerun,synthetic,snrinf_refr0.0-0.5,Number_of_submovements_per_second,5.128476787358522,5.084285371311125,5.171505110047292,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Reconstruction_R2,0.9987675076117739,0.9986655037268065,0.9988582145655528,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Reconstruction_MASE,0.026118919946384267,0.025716620555476764,0.026548436012262755,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Onset_Precision,0.957205260789067,0.9540404206592602,0.9601103704276769,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Onset_Recall,0.9976412775178183,0.9969284184467354,0.998290001638284,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Onset_F1,0.9766195307624537,0.9748214470288266,0.9784095776706294,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Onset_Distance,0.04859609272176702,0.0449965555887771,0.05229942249608809,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Amplitude_R2,0.9943886570399627,0.9933329169318312,0.9953381298226305,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Duration_R2,0.994533832417801,0.993543107554433,0.9953908030729508,512,trial
pre_rerun,synthetic,snrinf_refr0.5-1.0,Number_of_submovements_per_second,2.2703907205868745,2.2517579093164386,2.2891436539812275,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Reconstruction_R2,0.9996225788490847,0.9996111202024622,0.9996339329984039,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Reconstruction_MASE,0.018203684750915272,0.017945894406693697,0.018449573097768734,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Onset_Precision,0.9966323868047714,0.9956153931376311,0.9976177213651951,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Onset_Recall,0.9996340393775632,0.9992442251202402,0.9999186197916667,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Onset_F1,0.9980898647650447,0.997554926909591,0.9986296493961213,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Onset_Distance,0.002725252084117573,0.001786214238659891,0.003721824266417082,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Amplitude_R2,0.9982771512586623,0.9975476271967636,0.9989035862497986,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Duration_R2,0.9982236427022144,0.9972348369046813,0.9989215364010307,512,trial
pre_rerun,synthetic,snrinf_refr1-1.5,Number_of_submovements_per_second,1.339921940525528,1.330195379901852,1.3490625624672248,512,trial
pre_rerun,organic,Fitts/snrinf,Reconstruction_R2,0.9203952789455653,0.881065309047699,0.9478078439831734,10,participant
pre_rerun,organic,Fitts/snrinf,Reconstruction_MASE,0.23752973823994397,0.21195940673351288,0.27460917830467224,10,participant
pre_rerun,organic,Fitts/snrinf,Number_of_submovements_per_second,2.028091742880642,1.7391304671764374,2.454545348882675,10,participant
pre_rerun,organic,Fitts/snr20,Reconstruction_R2,0.9266743354648351,0.8991387210786342,0.9494232095777988,10,participant
pre_rerun,organic,Fitts/snr20,Reconstruction_MASE,0.23032084742933512,0.201823902502656,0.25296616554260254,10,participant
pre_rerun,organic,Fitts/snr20,Number_of_submovements_per_second,1.8514149151090533,1.5463917329907417,2.1917807310819626,10,participant
pre_rerun,organic,Fitts/snr10,Reconstruction_R2,0.9206228091418743,0.8887708485126495,0.9409233927726746,10,participant
pre_rerun,organic,Fitts/snr10,Reconstruction_MASE,0.25212230954319237,0.2308543175458908,0.2701064646244049,10,participant
pre_rerun,organic,Fitts/snr10,Number_of_submovements_per_second,1.8369163833651692,1.5239477343857288,2.2641509771347046,10,participant
pre_rerun,organic,crank/snrinf,Reconstruction_R2,0.5690815656930208,0.3979003429412842,0.6817461028695103,5,participant
pre_rerun,organic,crank/snrinf,Reconstruction_MASE,0.144571635119617,0.126708984375,0.17177290692925448,5,participant
pre_rerun,organic,crank/snrinf,Number_of_submovements_per_second,3.8662437126226723,3.469613268971443,4.2544116340577585,5,participant
pre_rerun,organic,crank/snr20,Reconstruction_R2,0.657743955641985,0.5969895534217358,0.7146613299846649,5,participant
pre_rerun,organic,crank/snr20,Reconstruction_MASE,0.12398530263453722,0.12008459120988846,0.12705715000629425,5,participant
pre_rerun,organic,crank/snr20,Number_of_submovements_per_second,3.823553879801184,3.734806850552559,3.933820584788918,5,participant
pre_rerun,organic,crank/snr10,Reconstruction_R2,0.5577857509702444,0.5151698589324951,0.636094331741333,5,participant
pre_rerun,organic,crank/snr10,Reconstruction_MASE,0.14618917214125396,0.13893431313335897,0.15601799860596652,5,participant
pre_rerun,organic,crank/snr10,Number_of_submovements_per_second,3.501967658791691,3.3701657876372337,3.6243094503879547,5,participant
pre_rerun,organic,object_moving/snrinf,Reconstruction_R2,0.9659844510555268,0.9594534039497375,0.9724799856543541,5,participant
pre_rerun,organic,object_moving/snrinf,Reconstruction_MASE,0.11247519728541375,0.09951804671436548,0.1327948123216629,5,participant
pre_rerun,organic,object_moving/snrinf,Number_of_submovements_per_second,4.803843019120396,4.285714477300644,5.336349628865717,5,participant
pre_rerun,organic,object_moving/snr20,Reconstruction_R2,0.9718420158773661,0.9681292772293091,0.9755620956420898,5,participant
pre_rerun,organic,object_moving/snr20,Reconstruction_MASE,0.10810071463510394,0.10030293464660645,0.11618385463953018,5,participant
pre_rerun,organic,object_moving/snr20,Number_of_submovements_per_second,3.0399703542888163,2.7906976640224457,3.555750623345375,5,participant
pre_rerun,organic,object_moving/snr10,Reconstruction_R2,0.9468278360068798,0.9396473526954651,0.9547907114028931,5,participant
pre_rerun,organic,object_moving/snr10,Reconstruction_MASE,0.15121272065490485,0.13644373416900635,0.16489046812057495,5,participant
pre_rerun,organic,object_moving/snr10,Number_of_submovements_per_second,2.433551628459245,2.222222238779068,2.823529466986656,5,participant
pre_rerun,organic,pointing/snrinf,Reconstruction_R2,0.9828522203862667,0.9792715415358544,0.9876680970191956,2,participant
pre_rerun,organic,pointing/snrinf,Reconstruction_MASE,0.15551893881708384,0.14782404899597168,0.16364652812480918,2,participant
pre_rerun,organic,pointing/snrinf,Number_of_submovements_per_second,3.5236449779570105,3.221476525068283,3.8503774255514145,2,participant
pre_rerun,organic,pointing/snr20,Reconstruction_R2,0.9834299215525388,0.9805638790130615,0.9849685527384281,2,participant
pre_rerun,organic,pointing/snr20,Reconstruction_MASE,0.16048734413832427,0.14741114638745786,0.17176273465156555,2,participant
pre_rerun,organic,pointing/snr20,Number_of_submovements_per_second,1.9837067967094482,1.846153847873211,2.1052631735801697,2,participant
pre_rerun,organic,pointing/snr10,Reconstruction_R2,0.9781153990775346,0.9753668904304504,0.9815266132354736,2,participant
pre_rerun,organic,pointing/snr10,Reconstruction_MASE,0.18413716663420202,0.17491969466209412,0.1904294341802597,2,participant
pre_rerun,organic,pointing/snr10,Number_of_submovements_per_second,1.2555927205178887,0.952381007373333,1.5319426730275154,2,participant
pre_rerun,organic,steering/snrinf,Reconstruction_R2,0.9691365574002266,0.9644066095352173,0.9748517870903015,9,participant
pre_rerun,organic,steering/snrinf,Reconstruction_MASE,0.1514807263985276,0.13576637208461761,0.16109731793403625,9,participant
pre_rerun,organic,steering/snrinf,Number_of_submovements_per_second,5.489759514704347,5.22857129573822,5.651255814358592,9,participant
pre_rerun,organic,steering/snr20,Reconstruction_R2,0.9666040312796831,0.9627171158790588,0.9714550971984863,9,participant
pre_rerun,organic,steering/snr20,Reconstruction_MASE,0.16432400992512702,0.1493345946073532,0.1704292744398117,9,participant
pre_rerun,organic,steering/snr20,Number_of_submovements_per_second,4.116425263881683,3.8675692677497864,4.359974563121796,9,participant
pre_rerun,organic,steering/snr10,Reconstruction_R2,0.9479942862987518,0.942740261554718,0.9547147750854492,9,participant
pre_rerun,organic,steering/snr10,Reconstruction_MASE,0.23257066533714532,0.2205197922885418,0.24437390267848969,9,participant
pre_rerun,organic,steering/snr10,Number_of_submovements_per_second,3.437994422614574,3.2163792103528976,3.641055151820183,9,participant
pre_rerun,organic,tablet_writing/snrinf,Reconstruction_R2,0.8475255309343338,0.8282225728034973,0.8670395925641059,41,participant
pre_rerun,organic,tablet_writing/snrinf,Reconstruction_MASE,0.3206224019825459,0.28336241841316223,0.34560854956507675,41,participant
pre_rerun,organic,tablet_writing/snrinf,Number_of_submovements_per_second,8.884873162284494,8.108600288629532,9.458357691764832,41,participant
pre_rerun,organic,tablet_writing/snr20,Reconstruction_R2,0.8439506048709154,0.8239349581301213,0.8706445097923279,41,participant
pre_rerun,organic,tablet_writing/snr20,Reconstruction_MASE,0.328278002679348,0.29884976148605347,0.3640871189534663,41,participant
pre_rerun,organic,tablet_writing/snr20,Number_of_submovements_per_second,8.210490412674844,7.674418687820435,8.823529779911041,41,participant
pre_rerun,organic,tablet_writing/snr10,Reconstruction_R2,0.7987822545319796,0.7769123077392578,0.8236338794231415,41,participant
pre_rerun,organic,tablet_writing/snr10,Reconstruction_MASE,0.38982664282619955,0.3611989416182041,0.4141606122255325,41,participant
pre_rerun,organic,tablet_writing/snr10,Number_of_submovements_per_second,7.974455058127642,7.356947958469391,8.522727191448212,41,participant
